Chocolate Brownie Torte with White Chocolate Mousse and Caramelized Bananas	Begin making this one day before serving.	Nonstick vegetable oil spray^1/4 cup (1/2 stick) butter^2 ounces unsweetened chocolate, chopped^1 ounce bittersweet (not unsweetened) or semisweet chocolate, chopped^2 large eggs^3/4 cup sugar^2 teaspoons vanilla extract^1/2 cup cake flour^12 ounces good-quality white chocolate (such as Lindt or Baker's), chopped^1 1/2 cups chilled whipping cream^3 large egg whites^Nonstick vegetable oil spray^4 firm but ripe bananas, peeled, cut diagonally into 1/2-inch-thick rounds^1/4 cup sugar^2 teaspoons fresh lemon juice^Bittersweet Chocolate Sauce	For brownie: Preheat oven to 350F. Spray 9-inch-diameter springform pan with 2 3/4-inch-high sides with nonstick spray. Dust pan with flour. Stir butter and both chocolates in heavy small saucepan over low heat until melted and smooth. Cool to room temperature.@newline@Using electric mixer, beat eggs and sugar in large bowl until thick, about 5 minutes. Beat in vanilla. Stir in chocolate mixture. Sift flour over and fold in. Transfer batter to prepared pan. Bake until tester inserted into center of brownie comes out with dry crumbs attached, about 18 minutes. Cool completely in pan on rack.@newline@	American^Cake^Milk/Cream^Chocolate^Egg^Dessert^Bake^Broil^Kid-Friendly^Banana^Chill^Bon Apptit^Kidney Friendly^Vegetarian^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^Kosher
Fruit and Nut Chocolate Chunks	Active time: 15 min Start to finish: 35 min	1 1/4 lb fine-quality bittersweet chocolate (not unsweetened), broken into small pieces^Vegetable oil for greasing pan^2/3 cup dried cranberries^2/3 cup raisins^2/3 cup salted roasted shelled pistachios (3 oz)^2/3 cup salted roasted cashews (3 oz)	Melt chocolate in top of a double boiler or metal bowl set over a saucepan of barely simmering water, stirring occasionally until smooth.@newline@While chocolate is melting, line bottom and sides of an 8-inch square baking pan with foil, leaving a 2-inch overhang, then lightly oil foil.@newline@Remove chocolate from heat and stir in fruit and nuts, then spread evenly in baking pan. Freeze until firm, about 20 minutes. Lift candy in foil from pan using overhang and transfer to a cutting board. Peel off foil and cut candy with a long heavy knife into 36 pieces.@newline@	American^Candy^Chocolate^Dessert^Freeze/Chill^Kid-Friendly^Quick & Easy^Dried Fruit^Raisin^Cashew^Pistachio^Winter^Gourmet^Kidney Friendly^Vegan^Vegetarian^Pescatarian^Dairy Free^Wheat/Gluten-Free^Peanut Free^Soy Free^Kosher
Spicy Sausage and Gorgonzola Pizza	Uncork a bottle of hearty Chianti to go with the great Italian flavors in this new twist on a traditional tomato-sauced pizza.	3 Italian hot sausages (about 12 ounces), casings removed^1 10-ounce purchased fully baked thin pizza crust^1 1/4 cups purchased refrigerated marinara sauce^1 1/4 cups grated mozzarella cheese (about 5 ounces)^1/2 cup thinly sliced fresh basil leaves^1 cup crumbled Gorgonzola cheese (about 4 ounces)^1/4 cup pitted Kalamata olives or other brine-cured black olives, halved^4 thin rounds green bell pepper, halved	Position rack in center of oven and preheat to 425F. Saut sausage in large skillet over medium-high heat until just cooked through, breaking into 1/2-inch pieces with back of spoon, about 10 minutes. Drain off fat; set sausage aside.@newline@Place pizza crust on rimless baking sheet. Leaving 3/4-inch plain border, spread 1 cup sauce over crust. Top with 3/4 cup mozzarella, 3/4 of basil, sausage, 1/2 cup Gorgonzola, olives, 1/2 cup mozzarella, bell pepper and 1/2 cup Gorgonzola. Drizzle remaining 1/4 cup sauce over. Bake pizza until crust is crisp and topping is heated through, about 13 minutes. Sprinkle with remaining basil.@newline@	Italian^Cheese^Olive^Bake^Quick & Easy^Blue Cheese^Mozzarella^Basil^Sausage^Bell Pepper^Bon Apptit
Vanilla Bean Flan		1 1/4 cups 1% milk^1 vanilla bean, split lengthwise^1/4 cup sugar^1 large egg^1 large egg yolk^1/4 cup nonfat sweetened condensed milk^Special equipment: 4 (5- to 6-oz) deep custard cups or ramekins	Preheat oven to 350F.@newline@Heat 1% milk with vanilla bean halves in a small saucepan over moderate heat until hot. Remove from heat, cover, then steep 20 minutes.@newline@Cook sugar in a 6-inch nonstick skillet over moderately low heat, swirling skillet to help sugar melt evenly, until melted and pale golden. Continue to cook, swirling skillet, until deep caramel, 1 to 2 minutes. Immediately pour into custard cups, tilting cups to coat bottom. Let caramel cool.@newline@Whisk together whole egg, yolk, condensed milk, and a pinch of salt until smooth. Discard vanilla bean pod from steeped milk and gradually whisk milk into egg mixture.@newline@Divide custard among cups and bake in a water bath, loosely covered with a sheet of foil, in middle of oven until custard is set but still trembles slightly, 35 to 40 minutes.@newline@Remove cups from water bath and cool on a rack. Chill, uncovered, at least 2 hours. Unmold flans by running a knife around edges to loosen and inverting onto plates.@newline@	Dairy^Egg^Dessert^Bake^Winter^Gourmet
Coconut Crisps		1 tablespoon unsalted butter, melted^1 tablespoon vegetable oil^2 (17- by 12-inch) phyllo sheets, thawed if frozen, covered with 2 overlapping pieces of plastic wrap and then a damp kitchen towel^2 teaspoons sugar^1/3 cup sweetened flaked coconut	Preheat oven to 400F.@newline@Stir together butter and oil. Arrange 1 phyllo sheet on a work surface with a long side of phyllo nearest you, keeping remaining sheet covered. Brush with some butter mixture and sprinkle with 1 teaspoon sugar. Top with remaining sheet of phyllo, then brush with remaining butter mixture and sprinkle with remaining teaspoon sugar.@newline@Cut phyllo in half crosswise and stack. Cut stack into quarters and cut each quarter diagonally twice (in an X) to form 4 triangles (for a total of 16 triangles).@newline@Arrange triangles, spaced evenly, on 2 ungreased baking sheets and sprinkle with coconut. Bake in middle and lower third of oven, switching position of sheets halfway through baking, until golden and crisp, 5 to 6 minutes total.@newline@	Cookie^Dessert^Bake^Picnic^Low Fat^Quick & Easy^Coconut^Winter^Healthy^Party^Phyllo/Puff Pastry Dough^Pastry^Gourmet^Kidney Friendly^Vegetarian^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^Kosher
Chocolate Chunk and Pecan Cookies	In 1933, Ruth Wakefield of the Toll House Inn in Whitman, Massachusetts, chopped up some chocolate bars and added the chunks to cookie dough, hoping that they would blend into the dough as they melted. Instead they held their shape, and Toll House cookies were a delicious creation. By the 1940s they were a hit.	1 cup all purpose flour^1/2 teaspoon ground cinnamon^1/2 teaspoon baking soda^1/4 teaspoon salt^1/2 cup butter, room temperature^3/4 cup (packed) golden brown sugar^1 1/2 teaspoons vanilla extract^1/4 teaspoon almond extract^1 large egg^1 cup coarsely chopped pecans^6 ounces semisweet chocolate, coarsely chopped	Preheat oven to 350F. Mix first 4 ingredients in medium bowl. Using electric mixer, beat butter, brown sugar, vanilla and almond extract in large bowl until blended. Add egg; beat until fluffy. Beat in flour mixture. Stir pecans and chocolate pieces into dough.@newline@Using 2 tablespoonfuls dough for each cookie, drop dough mounds onto ungreased baking sheets, spacing 2 inches apart. Press tops slightly to flatten.@newline@Bake cookies until edges begin to brown but centers are still soft, about 13 minutes. Let cool on sheets 2 minutes. Transfer cookies to racks; cool completely. (Can be made 2 days ahead. Store airtight at room temperature.)@newline@	Cookie^Chocolate^Nut^Dessert^Bake^Pecan^Fall^Bon Apptit^Kidney Friendly^Vegetarian^Pescatarian^Peanut Free^Soy Free^Kosher
Tuna, Pickle, and Chopped-Vegetable Pita Sandwiches		1 6-ounce can tuna in water, drained^1/2 cup chopped drained sweet pickles^3 tablespoons plain nonfat yogurt^3 tablespoons light mayonnaise^1 red bell pepper, chopped^1/2 cup chopped sweet onion (such as Vidalia)^1/2 cup chopped peeled cored Granny Smith apple^2 teaspoons apple cider vinegar^2 cups thinly sliced red leaf lettuce^4 pita breads, halved, pockets opened	Mix first 4 ingredients in small bowl. Season tuna mixture with salt and pepper.@newline@Mix bell pepper, onion, and apple in medium bowl. Add half of vegetable mixture to tuna mixture and stir to blend. Add vinegar to remaining vegetable mixture; toss to combine. Season vegetable mixture to taste with salt and pepper.@newline@Place 1/4 cup lettuce in each pita half. Spoon 1/8 of tuna mixture, then 1/8 of vegetable mixture into each pita half. Place 2 pita halves on each of 4 plates and serve.@newline@	American^Sandwich^Fruit^Vegetable^No-Cook^Picnic^Low Fat^Quick & Easy^Yogurt^Lunch^Mayonnaise^Apple^Tuna^Summer^Healthy^Bon Apptit^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^No Sugar Added^Kosher
Chocolate Cherry Cake Squares	The rich chocolate cherry flavor of this cake becomes more pronounced after a day or two.	3 cups fresh or frozen (not thawed) pitted sour cherries (1 lb)^2/3 cup granulated sugar^1 teaspoon almond extract^1 cup boiling-hot water^3/4 cup unsweetened cocoa powder (not Dutch-process)^1 teaspoon vanilla^2 cups all-purpose flour^1 1/4 teaspoons baking soda^1/2 teaspoon salt^2 sticks (1 cup) unsalted butter, softened^1 1/4 cups packed dark brown sugar^4 large eggs^1 cup semisweet chocolate chips^Garnish: confectioners sugar	Toss fresh or frozen cherries and any juices with granulated sugar and almond extract in a bowl and let stand at least 2 hours. Drain cherries, reserving 1/2 cup cherry juices.@newline@Preheat oven to 350F. Butter and flour a 13- by 9-inch metal baking pan, knocking out excess flour. Whisk hot water and cocoa powder in a small bowl until smooth, then whisk in reserved cherry juices and vanilla.@newline@Sift together flour, baking soda, and salt into another bowl.@newline@Beat together butter and brown sugar in a large bowl with an electric mixer at medium speed until pale and fluffy, about 3 minutes, then add eggs 1 at a time, beating well after each addition. Add flour mixture and cocoa mixture alternately in batches, beginning and ending with flour mixture and mixing at low speed until blended (batter may look curdled).@newline@Stir in cherries and chocolate chips and pour batter into pan, smoothing top. Bake in middle of oven until a wooden pick inserted in center comes out clean, 35 to 40 minutes. Cool cake completely in pan on a rack, then cut into squares. Just before serving, dust with confectioners sugar.@newline@	American^Cake^Mixer^Berry^Chocolate^Dessert^Bake^Picnic^Quick & Easy^Cherry^Almond^Summer^Edible Gift^Gourmet
Grilled Balsamic-Marinated London Broil with Red Onions		4 garlic cloves, minced^1/4 cup balsamic vinegar^3 tablespoons olive oil^1 1/2 lb (1 1/4-inch-thick) top round London broil^3 small red onions (3/4 lb total)^Special equipment: about 24 wooden picks; an instant-read thermometer	Marinate steak and prepare onions: Stir together garlic, 3 tablespoons vinegar, 1 1/2 tablespoons oil, 1 1/2 teaspoons salt, and 1/2 teaspoon black pepper and pour into a 1-quart sealable plastic bag.@newline@Add steak to marinade, turning to coat, and marinate, chilled, turning bag occasionally, at least 4 hours.@newline@Bring to room temperature, then remove steak from marinade and discard marinade.@newline@Trim root ends of onions slightly, leaving them intact, then halve lengthwise and cut halves lengthwise into 3/4-inch-thick wedges. Insert 1 wooden pick horizontally through each wedge (to keep it intact while grilling). Whisk together remaining tablespoon vinegar and 1 1/2 tablespoons oil and salt and pepper to taste in a bowl and add onions, tossing gently to coat.@newline@	American^Beef^Onion^Marinate^Fourth of July^Low/No Sugar^Vinegar^Summer^Grill/Barbecue^Gourmet
Vanilla Panna Cotta with Mixed-Berry Compote	Refrigerate these silky puddings for at least six hours and up to one day before serving.	1/4 cup cold water^2 1/2 teaspoons unflavored gelatin (from 2 packages)^3 cups whipping cream^1 cup sugar^1 1/2 teaspoons vanilla extract^4 1/2-pint baskets assorted fresh berries (such as raspberries, blueberries, blackberries, and strawberries)^1/3 cup sweet white wine (such as Moscato)	Pour 1/4 cup cold water into small custard cup. Sprinkle gelatin over. Let stand until gelatin softens, about 15 minutes. Bring 1 inch of water in small skillet to boil. Place cup with gelatin in water. Stir until gelatin dissolves, about 2 minutes. Remove from heat.@newline@Combine cream and 2/3 cup sugar in heavy medium saucepan. Stir over medium heat just until sugar dissolves. Remove from heat. Mix in vanilla and gelatin. Divide pudding mixture among 8 wineglasses. Cover and chill until set, at least 6 hours and up to 1 day.@newline@Combine berries and remaining 1/3 cup sugar in medium bowl. Crush berries slightly with back of spoon. Mix in wine. Let compote stand until berry juices and sugar form syrup, stirring often, at least 1 hour and up to 2 hours.@newline@Spoon compote over puddings.@newline@	Italian^Milk/Cream^Berry^Dessert^Quick & Easy^Blackberry^Blueberry^Raspberry^Strawberry^Vanilla^White Wine^Summer^Bon Apptit
Arugula and Green Bean Salad with Walnut Oil Dressing	The walnut oil adds a distinctive flavor here. You can substitute olive oil and just sprinkle toasted walnuts over each serving.	1 large shallot, chopped^1/4 cup walnut oil or olive oil^1 tablespoon Champagne vinegar or white wine vinegar^1 pound slender green beans, trimmed^4 ounces arugula (about 8 cups)^3 hard-boiled eggs, peeled, coarsely chopped	Whisk first 3 ingredients in small bowl. Season dressing with salt and pepper.@newline@Cook green beans in large pot of boiling salted water until crisp-tender, about 6 minutes. Drain. Refresh under cold running water. Drain well. Transfer to large bowl. Add arugula and half of eggs. Drizzle with dressing; toss to coat. Top with remaining eggs.@newline@	Salad^Vegetarian^Walnut^Green Bean^Arugula^Summer^Bon Apptit
Morels in Cream on Brioche (Morilles  la Crme)		1 cup heavy cream^3 tablespoons unsalted butter^1 pound fresh morels, trimmed, washed well, and patted dry^1 tablespoon all-purpose flour^Freshly ground white pepper^5 thin slices brioche or challah bread, crusts discarded, each slice cut into 4 triangles and toasted	Heat cream in a small saucepan until hot.@newline@Heat butter in a 12-inch heavy skillet over moderately high heat until foam subsides, then saut morels, stirring frequently, until golden, 6 to 8 minutes. Sprinkle in flour and cook, stirring, 1 minute. Stir in hot cream and reduce heat to low. Gently simmer, covered, stirring once, until morels are tender, 10 to 15 minutes. Season with salt and white pepper.@newline@Arrange 5 toasts on each of 4 plates and spoon morels and sauce on top. Serve immediately.@newline@	French^Milk/Cream^Dairy^Mushroom^Vegetarian^Fall^Simmer^Gourmet
Roast Prime Rib with Madeira Sauce and Horseradish Sauce	Offer a hearty Cabernet Sauvignon with this impressive prime rib.	1 9- to 9 1/2-pound prime rib beef roast, excess fat trimmed^1 tablespoon olive oil^6 medium onions, peeled, quartered^2 1/2 cups canned beef broth^1 3/4 cups Madeira^1 1/4 cups dry red wine^4 large fresh thyme sprigs^4 large fresh parsley sprigs^3 large fresh rosemary sprigs^1 bay leaf^2 tablespoons (1/4 stick) butter, room temperature^2 tablespoons all purpose flour^Horseradish Sauce	Position rack in center of oven and preheat to 450F. Place beef, fat side up, on heavy large rimmed baking sheet. Rub with oil; sprinkle generously with salt and pepper. Roast beef 20 minutes. Reduce oven temperature to 350F. Place onions around beef. Continue to roast until thermometer inserted into center of beef registers 125F for medium-rare, stirring onions occasionally, about 2 hours 5 minutes.@newline@Meanwhile, combine broth, Madeira, wine, thyme, parsley, rosemary, and bay leaf in medium saucepan. Boil until mixture is reduced to 2 cups, about 25 minutes. Remove from heat. Discard herbs.@newline@Transfer beef to platter. Using slotted spoon, transfer onions to same platter; tent with foil. Let stand 30 minutes.@newline@Pour off and reserve fat from baking sheet for Herbed Yorkshire Puddings . Scrape juices and browned bits from baking sheet into sauce; bring to boil. Mix butter and flour in small bowl to blend. Whisk into sauce; simmer until smooth and slightly thickened, about 2 minutes. Season with salt and pepper. Serve beef with sauces.@newline@	Beef^Roast^Christmas^Winter^Bon Apptit
Watermelon Gazpacho	The cool sweetness of this soup is a particularly good match for the tangy pgrilled chicken with mustard-dill saucep. Serve it with extra-virgin olive oil for drizzling.	1 (4-lb) piece watermelon, rind discarded and flesh cut into large chunks (7 cups)^1 1/2 cups ice cubes^3/4 cup whole blanched almonds^3 garlic cloves, coarsely chopped^8 slices firm white sandwich bread, crusts discarded and bread torn into pieces^2 tablespoons red-wine vinegar^2 teaspoons kosher salt^1/4 cup extra-virgin olive oil	Seed 1 cup watermelon chunks and cut into small dice. Pure remaining watermelon in a blender (in batches if necessary). Pour pure through a sieve into a bowl, pressing on solids, and discard seeds.@newline@Return juice to blender and blend together with ice, almonds, and garlic (in batches if necessary) until smooth. Add bread, vinegar, salt, and pepper to taste and blend, adding oil in a slow stream, until smooth.@newline@Top with diced watermelon.@newline@	American^Soup/Stew^Blender^Fruit^Nut^Appetizer^Brunch^No-Cook^Picnic^Lunch^Watermelon^Almond^Summer^Healthy^Gourmet^Vegetarian^Pescatarian^Peanut Free^Soy Free^Kosher
Pineapple Upside-Down Gingerbread Cake	Jamie Davies and her late husband, Jack, were pioneers in the California wine industry. In 1965 they purchased and restored Schramsberg, a vineyard estate established in 1862, and they soon began producing the first American sparkling wine. When Davies thinks about comforting desserts, she remembers her childhood in Pasadena. "I was about eight when I started making upside-down cakes with my older sister, Dallas. Wed come home after school and mix up the recipe; I loved the sensual pleasure of making the batter. We'd put the cake in the oven, then go play croquet with our friends. Then wed all come in and eat it up. We thought we had died and gone to heaven."p@newline@pThe easy upside-downer here has wonderful spice flavors. Using canned pineapple chunks keeps the preparation simple.	1/4 cup (1/2 stick) unsalted butter^2/3 cup (packed) golden brown sugar^2 20-ounce cans pineapple chunks in heavy syrup, drained, patted dry with paper towels^2 cups all purpose flour^1 tablespoon unsweetened cocoa powder^1 1/2 teaspoons ground ginger^1 teaspoon ground cinnamon^1 teaspoon baking soda^3/4 teaspoon salt^1/2 teaspoon ground nutmeg^1/2 teaspoon ground cloves^3/4 cup mild-flavored (light) molasses^1/2 cup (packed) golden brown sugar^1/2 cup (1 stick) unsalted butter, melted^2 large eggs^1 teaspoon vanilla extract^3/4 cup whole milk^2 tablespoons minced crystallized ginger^1 cup whipping cream, beaten to soft peaks	For topping: Preheat oven to 350F. Melt 1/4 cup butter in 10-inch-diameter cast-iron skillet or other heavy ovenproof skillet (preferably nonstick) over medium heat. Add 2/3 cup brown sugar and stir until mixture begins to form thick mass, about 4 minutes. Continue cooking, without stirring, until butter mixture spreads and covers bottom of skillet and bubbles appear all over surface, about 6 minutes longer. Remove skillet from heat. Arrange pineapple chunks close together in concentric circles atop sugar mixture in skillet.@newline@	Cake^Fruit^Ginger^Dessert^Bake^Pineapple^Cinnamon^Nutmeg^Bon Apptit^Vegetarian^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^Kosher
Prosciutto-Wrapped Salmon		6 (6-ounces) center-cut pieces of salmon fillet, skinned and halved crosswise^12 very thin slices prosciutto (1/4 pound)^2 tablespoons extra-virgin olive oil	Preheat oven to 425F.@newline@Season salmon lightly with salt and wrap each piece in a slice of prosciutto, leaving ends of salmon exposed. Transfer, seam sides down, to an oiled large shallow baking pan. Season with pepper and drizzle each piece with 1/2 teaspoon oil. Bake in middle of oven until just cooked through, 8 to 9 minutes.@newline@Serve over Herbed Bean Ragout@newline@	Bake^Wheat/Gluten-Free^Salmon^Prosciutto^Gourmet
Wild Mushrooms with Chestnuts and Thyme	This rich side dish could easily stand on its own as an elegant meatless main course.	6 tablespoons (3/4 stick) butter^8 large shallots, sliced (about 2 cups)^6 garlic cloves, minced^2 pounds assorted fresh wild mushrooms (such as stemmed shiitake, crimini, and oyster), sliced^2 tablespoons chopped fresh thyme^3/4 cup Madeira^1 7.25-ounce jar roasted peeled whole chestnuts, halved (about 1 1/2 cups)^3/4 cup whipping cream^Chopped fresh chives	Melt 3 tablespoons butter in large deep nonstick skillet over medium-high heat. Add shallots and saut until tender and golden, about 6 minutes. Add garlic and stir 30 seconds. Add remaining 3 tablespoons butter and stir until melted. Add mushrooms; sprinkle with salt and pepper. Saut until tender and brown, about 10 minutes. Add thyme and stir 1 minute. Add Madeira and simmer until almost evaporated, about 1 minute. Add chestnuts and whipping cream and simmer until cream thickens and coats mushroom mixture, about 1 minute. Season generously with salt and pepper. Transfer to bowl; sprinkle with chives.@newline@	American^Herb^Mushroom^Nut^Side^Saut^Thanksgiving^Fall^Chestnut^Bon Apptit^Vegetarian^Pescatarian^Wheat/Gluten-Free^Peanut Free^Soy Free^Kosher
Pistachio, Lemon, and Vanilla Shortbread	Traditional Scottish shortbread is baked in molds. In this modern version, the dough is simply pressed into a pan, baked, and cut into squares. Grated lemon peel cuts the buttery richness, and semolina flour adds texture.	1 1/2 cups all purpose flour^1/2 cup sugar^1/2 cup semolina flour*^1 cup (2 sticks) chilled unsalted butter, cut into 1/2-inch cubes^1 1/2 teaspoons grated lemon peel^1 teaspoon vanilla extract^1 cup shelled natural pistachios (about 4 ounces), coarsely chopped	Preheat oven to 325F. Butter 13x9x2-inch metal baking pan. Combine all purpose flour, sugar, and semolina flour in processor; blend 5 seconds. Add butter, lemon peel, and vanilla. Using on/off turns, blend until coarse meal forms. Turn dough out into bowl. Add nuts and knead gently to combine. Press dough evenly over bottom of prepared pan. Using fork, pierce dough all over.@newline@Bake shortbread until pale brown in center and golden at edges, about 35 minutes. Cool in pan on rack 10 minutes. Cut lengthwise into 4 strips, then cut each strip crosswise into 6 squares. Cool completely in pan. (Can be made 1 day ahead. Cover tightly with foil; store at room temperature.)@newline@	Cookie^Dessert^Bake^Scottish^Lemon^Pistachio^Vanilla^Bon Apptit^Kidney Friendly^Vegetarian^Pescatarian^Peanut Free^Soy Free^Kosher
One-of-Each Soup	Originally, this curried soup was served cold. Given the winter chill in the air, however, we tried it hot and discovered it to be even better.	1 large boiling potato (1/2 lb), peeled and coarsely chopped^1 medium onion, coarsely chopped^1 celery heart (inner pale stalks with leaves), coarsely chopped (1/2 cup)^1 large apple (preferably Granny Smith), peeled and coarsely chopped^1 firm-ripe banana, coarsely chopped^1 pint chicken broth^1 cup heavy cream^1 tablespoon unsalted butter^1 rounded teaspoon curry powder^1 teaspoon salt^1 tablespoon chopped fresh chives	Simmer vegetables and fruits in broth in a 3-quart heavy saucepan, covered, until very tender, about 12 minutes. Stir in cream, butter, curry powder, and salt and heat just until hot (do not boil).@newline@Pure soup in a blender until smooth (use caution when blending hot liquids). Thin soup with water if desired and serve sprinkled with chives.@newline@	American^Soup/Stew^Milk/Cream^Blender^Dairy^Onion^Potato^Apple^Banana^Curry^Celery^Winter^Simmer^Gourmet
Israeli Couscous with Roasted Butternut Squash and Preserved Lemon	A U-shaped peeler with a horizontal blade (available at most supermarkets) makes peeling the squash easier.p@newline@pHere its okay to pulse the parsley in a food processor rather than chop it by hand, but pat it dry with paper towels first.	1 preserved lemon^1 1/2 pound butternut squash, peeled and seeded, and cut into 1/4-inch dice^3 tablespoons olive oil^1 large onion, chopped^1 3/4 cups Israeli couscous or acini di pepe (tiny peppercorn-shaped pasta), about 1 pound^1 (3-inch) cinnamon stick^1 cup chopped fresh flat-leaf parsley^1/2 cup pine nuts, toasted^1/2 cup golden raisins^1/4 teaspoon ground cinnamon	Preheat oven to 475F.@newline@Halve lemons and scoop out flesh, keeping both flesh and peel. Cut enough peel into 1/4-inch dice to measure 1/4 cup. Put lemon flesh in a sieve set over a bowl and press with back of a spoon to extract juice.@newline@Toss squash with 1 tablespoon oil and salt to taste in a large shallow baking pan and spread in 1 layer. Roast in upper third of oven 15 minutes, or until squash is just tender, and transfer to a large bowl.@newline@Cook onion in 1 tablespoon oil in a 10-inch heavy skillet over moderately high heat, stirring occasionally, until just beginning to turn golden. Add to squash.@newline@Cook couscous with cinnamon stick in a large pot of boiling salted water 10 minutes, or until just tender, and drain in a colander (do not rinse). Add couscous to vegetables and toss with 2 tablespoon oil to coat.@newline@Add lemon peel and juice, parsley, nuts, raisins, ground cinnamon, and salt to taste. Toss to mix well.@newline@	Middle Eastern^Citrus^Nut^Pasta^Vegetable^Side^Roast^Vegetarian^Wedding^Rosh Hashanah/Yom Kippur^Dinner^Israeli^Lemon^Raisin^Pine Nut^Squash^Butternut Squash^Healthy^Couscous^Gourmet^Vegan^Pescatarian^Dairy Free^Peanut Free^Soy Free^No Sugar Added^Kosher
Rich and Sticky Gingerbread with Marmalade	Scots often serve butter and orange marmalade with gingerbread  this recipe goes a step further by incorporating marmalade into the batter.	1 2/3 cups self-rising flour^1 1/2 teaspoons ground ginger^1/2 cup (1 stick) unsalted butter, room temperature^3/4 cup robust-flavored (dark) molasses^2 large eggs^1 cup orange marmalade^1/2 cup golden raisins^1/3 cup chopped crystallized ginger (about 2 ounces)	Preheat oven to 325F. Butter and flour 9x9x2-inch metal baking pan; line bottom with parchment paper.@newline@Sift flour and ground ginger into medium bowl. Using electric mixer, beat butter in large bowl until fluffy. Beat in molasses. Beat in flour mixture in 3 additions alternately with eggs, 1 at a time. Beat in marmalade, then raisins, and crystallized ginger. Transfer to prepared baking pan.@newline@Bake cake until tester inserted into center comes out clean, about 38 minutes. Cool cake completely in pan on rack. (Can be made 1 day ahead. Cover and let stand at room temperature.)@newline@Cut cake into 9 squares. Cut each square in half, making eighteen 1 1/2x3-inch pieces.@newline@	American^Bread^Egg^Ginger^Dessert^Bake^Christmas^Raisin^Molasses^Jam or Jelly^Bon Apptit^Vegetarian^Pescatarian^Peanut Free^Tree Nut Free^Soy Free^Kosher
Salmon Burgers with Spinach and Ginger		1 lb salmon fillet, skinned^4 oz baby spinach, coarsely chopped (3 cups)^3 scallions, minced^1 tablespoon finely grated peeled fresh ginger^1/4 teaspoon salt^1/4 teaspoon black pepper^1 large egg white^1 tablespoon soy sauce^Vegetable oil for brushing skillet^2 tablespoons pickled ginger	Cut salmon into 1/4-inch dice, then stir together with spinach, scallions, ginger, salt, and pepper in a large bowl until well combined.@newline@Beat together egg white and soy sauce in a small bowl and stir into salmon mixture, then form into 4 (1/2-inch-thick) patties.@newline@Heat a 12-inch nonstick skillet over moderate heat until hot and lightly brush with oil. Cook patties, carefully turning once, until golden brown and cooked through, 6 to 7 minutes total.@newline@Serve each burger topped with 1 1/2 teaspoons pickled ginger.@newline@	American^Ginger^Leafy Green^Quick & Easy^Salmon^Fall^Pan-Fry^Healthy^Gourmet
Florentine-Style Porterhouse Steaks	Active time: 35 min Start to finish: 1 hr	2 (2-inch-thick) porterhouse steaks (each about 2 1/2 lb)^2 teaspoons salt (preferably sea salt), plus additional for sprinkling^2 tablespoons olive oil for drizzling^Special equipment: a large chimney starter (if using charcoal); an instant-read thermometer^Accompaniment: lemon wedges	Pat steaks dry and rub each all over with 1 teaspoon salt.@newline@	American^Italian^Steak^Summer^Grill/Barbecue^Gourmet
Risotto-Style Barley with Spring Greens	Barley gives this a wonderful chewy texture.	Nonstick vegetable oil spray^2 large leeks (white and pale green parts only), chopped^1 fennel bulb, finely chopped (about 1 1/2 cups)^1 teaspoon dried thyme^2 cups pearl barley^6 1/2 cups canned low-salt chicken broth^1/2 teaspoon saffron threads^1 1/2 cups frozen baby lima beans, thawed^1 6-ounce package fresh baby spinach, trimmed, thinly sliced^1/4 cup grated Parmesan cheese^2 tablespoons chopped fresh basil^Fresh basil sprigs	Generously spray heavy large pot with nonstick spray. Place pot over medium-high heat. Add half of leeks and half of fennel to pot. Saut until vegetables are tender, about 5 minutes. Stir in thyme, then barley. Add 2 1/2 cups broth and saffron. Simmer until liquid is almost absorbed, stirring frequently, about 10 minutes. Add remaining leeks, fennel and 4 cups broth. Bring to simmer. Reduce heat to medium-low and cook until barley is tender and mixture is creamy, stirring often, about 30 minutes.@newline@Meanwhile, cook lima beans in large saucepan of boiling salted water until tender but still bright green, about 3 minutes. Drain.@newline@Add lima beans, spinach, Parmesan cheese and chopped basil to barley and stir to blend. Season with salt and pepper. Transfer mixture to 6 shallow bowls. Garnish with basil sprigs and serve.@newline@	Side^Low Fat^High Fiber^Parmesan^Barley^Fennel^Leek^Spinach^Lima Bean^Spring^Healthy^Bon Apptit
